Fecha_Ocurrencia,Codigo_Accidente,Direccion,Barrio,Vehiculos Involucrados,Heridos,Accidente con,Muertes,Clase de Accidente,severidad,hora,dia_semana,mes,fin_semana,Año,Mes,Mes_nombre,lat,lon
2022-04-13,A001456778,DIAGONAL 15 CARRERA  27A 33  SAN JOSÃ‰,SAN JOSÉ,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Wednesday,4,0,2022,4,abril,3.9904639,-73.770546
2022-04-14,A001456779,CALLE 11 #32 67   SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Thursday,4,0,2022,4,abril,,
2022-04-15,A001456780,CARRERA 18 # 6 18  SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Friday,4,0,2022,4,abril,,
2022-04-09,A001371925,CALLE 13 CARRERA  18   CENTRO,CENTRO,1,0,DAÃ‘OS MATERIALES,0,VOLCAMIENTO,0,0,Saturday,4,1,2022,4,abril,3.9601604,-73.7585291
2022-04-09,A001371924,CARRERA 23 CALLE  17 DIAGONAL 15  SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Saturday,4,1,2022,4,abril,,
2022-04-10,A001371926,CALLE 15 CARRERA  18   CENTRO,CENTRO,1,2,HERIDOS,0,ATROPELLO,0,0,Sunday,4,1,2022,4,abril,3.9601604,-73.7585291
2022-04-10,A001371927,CALLE 13 CARRERA  16   CENTRO,CENTRO,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Sunday,4,1,2022,4,abril,3.9601604,-73.7585291
2022-04-12,A001456777,CARRERA 33 CALLE  16D   BACHUE,BACHUE,1,1,HERIDOS,0,ATROPELLO,0,0,Tuesday,4,0,2022,4,abril,,
2022-04-17,A001456783,CARRERA 22 CALLE  15   COOPERATIVO,COOPERATIVO,1,1,HERIDOS,0,ATROPELLO,0,0,Sunday,4,1,2022,4,abril,3.9876057,-73.7645413
2022-04-16,A001456781,AVENIDA 23 CALLE  27   SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Saturday,4,1,2022,4,abril,,
2022-04-20,A001456784,CALLE 13 CARRERA  26   SAN JOSÃ‰,SAN JOSÉ,2,1,HERIDOS,0,CHOQUE,0,0,Wednesday,4,0,2022,4,abril,3.9904639,-73.770546
2022-04-27,A001456786,CALLE 15 # 16 7  CENTRO,CENTRO,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Wednesday,4,0,2022,4,abril,3.9601604,-73.7585291
2022-04-25,A001456785,CARRERA 23 CALLE  15   SAN JOSÃ‰,SAN JOSÉ,2,2,HERIDOS,0,CHOQUE,0,0,Monday,4,0,2022,4,abril,3.9904639,-73.770546
2022-04-30,A001456789,CALLE 14 # 29 34  BACHUE,BACHUE,1,1,HERIDOS,0,OTRO,0,0,Saturday,4,1,2022,4,abril,,
2022-04-05,C-001441380,KILOMETRO 46+200 MTS     VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,3,1,HERIDOS,0,CHOQUE,0,0,Tuesday,4,0,2022,4,abril,,
2022-04-16,C-001441393,KILOMETRO 46+300 MTS     VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,4,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Saturday,4,1,2022,4,abril,,
2022-04-29,C-001441405,KILOMETRO 46+400 MTS     VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,2,2,HERIDOS,0,CHOQUE,0,0,Friday,4,0,2022,4,abril,,
2022-05-02,A001456738,CARRERA 18 # 8A - 21 SANTA ISABEL,SANTA ISABEL,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Monday,5,0,2022,5,mayo,,
2022-05-01,A001456787,CALLE 12 # 34A - 26 SAMAN,SAMAN,1,1,HERIDOS,0,ATROPELLO,0,0,Sunday,5,1,2022,5,mayo,,
2022-05-05,A001456790,CALLE 18 INTERSECCIÃ“N 20,SIN INFORMACIÓN,2,1,HERIDOS,0,ATROPELLO,0,0,Thursday,5,0,2022,5,mayo,,
2022-05-07,A001456791,DIAGONAL 5  17 - 7 PABLO EMILIO RIVEROS,PABLO EMILIO RIVEROS,1,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Saturday,5,1,2022,5,mayo,3.9813847,-73.7668931
2022-05-08,A001456792,CALLE 16 INTERSECCIÃ“N 33   BACHUE,BACHUE,2,4,HERIDOS,0,CHOQUE,0,0,Sunday,5,1,2022,5,mayo,,
2022-05-13,A001456793,CARRERA 23 # 11 - 9 DORADO BAJO,DORADO BAJO,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Friday,5,0,2022,5,mayo,,
2022-05-14,A001456794,CALLE 11 # 17 - 57,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Saturday,5,1,2022,5,mayo,,
2022-05-16,A001456795,KILOMETRO 8+400 COLEGIO JUAN ROZO     EL RESGUARDO,SIN INFORMACIÓN,2,0,HERIDOS,0,CHOQUE,0,0,Monday,5,0,2022,5,mayo,,
2022-05-21,A001456796,CALLE 19 # 25 - 72 SAN JOSÃ‰,SAN JOSÉ,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Saturday,5,1,2022,5,mayo,3.9904639,-73.770546
2022-05-23,A001456797,CARRERA 33 INTERSECCIÃ“N 16C,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Monday,5,0,2022,5,mayo,,
2022-05-25,A001456798,CALLE 17 CARRERA 19   MANCERA,MANCERA,2,1,HERIDOS,0,CHOQUE,0,0,Wednesday,5,0,2022,5,mayo,3.9919826,-73.7594884
2022-05-26,A001456799,CARRERA 23 CALLE 5 - 129 PABLO EMILIO RIVEROS,PABLO EMILIO RIVEROS,2,1,HERIDOS,0,CHOQUE,0,0,Thursday,5,0,2022,5,mayo,3.9813847,-73.7668931
2022-05-28,A001456782,CALLE 18 CARRERA 19,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Saturday,5,1,2022,5,mayo,,
2022-05-31,A001456803,CARRERA 23 CALLE 11   SAN JOSÃ‰,SAN JOSÉ,2,1,HERIDOS,0,CHOQUE,0,0,Tuesday,5,0,2022,5,mayo,3.9904639,-73.770546
2022-05-30,A001456801,DIAGONAL 15 # 27A - 45 SAN JOSÃ‰,SAN JOSÉ,2,2,HERIDOS,0,CHOQUE,0,0,Monday,5,0,2022,5,mayo,3.9904639,-73.770546
2022-05-29,A001456800,AVENIDA 23 INTERSECCIÃ“N 25   LA TIZA,LA TIZA,2,0,HERIDOS,0,CHOQUE,0,0,Sunday,5,1,2022,5,mayo,,
2022-05-13,C-001441416,KILOMETRO 55+200     VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,3,1,HERIDOS,0,CHOQUE,0,0,Friday,5,0,2022,5,mayo,,
2022-06-01,A001456802,CALLE 13 # 23 2  SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Wednesday,6,0,2022,6,junio,,
2022-06-04,A001456804,CARRERA 23 DIAGONAL  15   SAN JOSÃ‰,SAN JOSÉ,2,1,HERIDOS,0,CHOQUE,0,0,Saturday,6,1,2022,6,junio,3.9904639,-73.770546
2022-06-06,A001456805,KILOMETRO 19+200 MTS VIA ACACIAS SANTA ROSA     SANTA ROSA,SIN INFORMACIÓN,2,3,HERIDOS,0,CHOQUE,0,0,Monday,6,0,2022,6,junio,,
2022-06-08,A001456806,CARRERA 23 CALLE  18   SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Wednesday,6,0,2022,6,junio,,
2022-06-22,A001456808,CARRERA 47 CALLE  17   COLINAS,COLINAS,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Wednesday,6,0,2022,6,junio,,
2022-06-19,A001456807,CARRERA 29 CALLE  12   SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Sunday,6,1,2022,6,junio,,
2022-06-22,A001456809,CALLE 12 CARRERA 33 SAMAN  SAMAN,SAMAN,1,1,HERIDOS,0,ATROPELLO,0,0,Wednesday,6,0,2022,6,junio,,
2022-06-22,A001456810,CARRERA 30 # 17 5 ASOCIACION DE AMIGOS ASOCIACIÃ“N DE AMIGOS,ASOCIACIÓN DE AMIGOS,1,1,HERIDOS,0,ATROPELLO,0,0,Wednesday,6,0,2022,6,junio,,
2022-06-24,A001456811,CALLE 14 CARRERA  24   SAN JOSÃ‰,SAN JOSÉ,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Friday,6,0,2022,6,junio,3.9904639,-73.770546
2022-06-26,A001456812,CARRERA 23 CALLE  5 102  SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Sunday,6,1,2022,6,junio,,
2022-06-25,A001456813,CALLE 16 CARRERA  25   SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Saturday,6,1,2022,6,junio,,
2022-06-25,A001456814,MALECON TURISTICO    MALECÃ“N TURISTICO,MALECÓN TURÍSTICO,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Saturday,6,1,2022,6,junio,,
2022-06-16,A001456815,CALLE 13 CARRERA  20   COOPERATIVO,COOPERATIVO,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Thursday,6,0,2022,6,junio,3.9876057,-73.7645413
2022-06-07,C-001441436,KILOMETRO 47+300 MTS     VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,3,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Tuesday,6,0,2022,6,junio,,
2022-06-16,C-001479120,KILOMETRO 48+000MTS   VEREDA EL CENTRO  VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,3,5,HERIDOS,0,ATROPELLO,0,0,Thursday,6,0,2022,6,junio,,
2022-06-28,C-001479133,VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Tuesday,6,0,2022,6,junio,,
2022-07-03,A001456817,KILOMETRO 10 VÃA DINAMARCA  VEREDA   MONTELIBANO,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Sunday,7,1,2022,7,julio,,
2022-07-03,A001456816,CALLE 16 CARRERA 34   BACHUE,BACHUE,2,1,HERIDOS,0,CHOQUE,0,0,Sunday,7,1,2022,7,julio,,
2022-07-05,A001456818,CALLE 13 CARRERA 14   JUAN MELLAO,JUAN MELLAO,2,2,HERIDOS,0,CHOQUE,0,0,Tuesday,7,0,2022,7,julio,,
2022-07-08,A001456820,DIAGONAL 15  26 - 142 DON BOSCO,DON BOSCO,1,2,MUERTOS,1,CHOQUE,1,0,Friday,7,0,2022,7,julio,3.1232913,-73.7523765
2022-07-08,A001456821,CALLE 12 CARRERA 35   NUTIVARA,NUTIVARA,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Friday,7,0,2022,7,julio,,
2022-07-09,A001456822,KILOMETRO 3+400 VÃA  VEREDA   EL CENTRO,SIN INFORMACIÓN,2,2,MUERTOS,2,CHOQUE,1,0,Saturday,7,1,2022,7,julio,,
2022-07-06,A001456819,CARRERA 19 CALLE 17   MANCERA,MANCERA,2,2,HERIDOS,0,CHOQUE,0,0,Wednesday,7,0,2022,7,julio,3.9919826,-73.7594884
2022-07-10,A001456823,CALLE 14 CARRERA 32   BACHUE,BACHUE,2,1,HERIDOS,0,CHOQUE,0,0,Sunday,7,1,2022,7,julio,,
2022-07-12,A001456824,DIAGONAL 15  26 - 46 PABLO VI,PABLO VI,1,1,HERIDOS,0,ATROPELLO,0,0,Tuesday,7,0,2022,7,julio,4.0579411,-73.7898
2022-07-13,A001456826,CALLE 10 A  CARRERA 25 DORADO,DORADO,2,1,HERIDOS,0,CHOQUE,0,0,Wednesday,7,0,2022,7,julio,3.9851539,-73.7681515
2022-07-17,A001456829,AVENIDA 23   CALLE 14 SAN JOSÃ‰,SAN JOSÉ,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Sunday,7,1,2022,7,julio,3.9904639,-73.770546
2022-07-17,A001456830,KILOMETRO 9+200 VÃA CHICHIMENE,SIN INFORMACIÓN,2,1,MUERTOS,1,CHOQUE,1,0,Sunday,7,1,2022,7,julio,,
2022-07-16,A001456828,KILOMETRO 26+200     PABLO EMILIO RIVEROS,PABLO EMILIO RIVEROS,1,2,HERIDOS,0,CHOQUE,0,0,Saturday,7,1,2022,7,julio,3.9813847,-73.7668931
2022-07-13,A001456825,CALLE 14 CALLE 16   CENTRO,CENTRO,2,1,HERIDOS,0,CHOQUE,0,0,Wednesday,7,0,2022,7,julio,3.9601604,-73.7585291
2022-07-16,A001456827,CARRERA 23  15 - 20 DORADO,DORADO,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Saturday,7,1,2022,7,julio,3.9851539,-73.7681515
2022-07-25,A001456831,CARRERA 36  12A - 6 INDEPENDENCIA,INDEPENDENCIA,1,0,HERIDOS,0,ATROPELLO,0,0,Monday,7,0,2022,7,julio,3.985851,-73.7787589
2022-07-31,A001456833,CALLE 13 CARRERA 16   CENTRO,CENTRO,2,1,HERIDOS,0,CHOQUE,0,0,Sunday,7,1,2022,7,julio,3.9601604,-73.7585291
2022-07-30,A001456832,CARRERA 17 CALLE 14   CENTRO,CENTRO,2,2,HERIDOS,0,CHOQUE,0,0,Saturday,7,1,2022,7,julio,3.9601604,-73.7585291
2022-07-11,C001479150,KILOMETRO 46+600  GRANADA - VILLAVICENCIO  EL CENTRO,SIN INFORMACIÓN,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Monday,7,0,2022,7,julio,,
2022-07-22,C001479154,KILOMETRO 46+500 BOMBA SEUZ GRANADA - VILLAVICENCIO,SIN INFORMACIÓN,2,1,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Friday,7,0,2022,7,julio,,
2022-08-12,A001456834,CARRERA 18#16-10   -  SANTA ISABEL,SANTA ISABEL,2,1,HERIDOS,0,CHOQUE,0,0,Friday,8,0,2022,8,agosto,,
2022-08-13,A001456835,CARRERA 23#5A-05   -  PABLO EMILIO RIVEROS,PABLO EMILIO RIVEROS,2,1,HERIDOS,0,CHOQUE,0,0,Saturday,8,1,2022,8,agosto,3.9813847,-73.7668931
2022-08-12,A001456836,CARRERA 23#14-76   -  DORADO,DORADO,2,1,HERIDOS,0,CHOQUE,0,0,Friday,8,0,2022,8,agosto,3.9851539,-73.7681515
2022-08-13,A001456838,KILOMETRO 18+700 MTS VIA A DINAMARCA  VEREDA /CAÃ‘O HONDO   MONTELIBANO,SIN INFORMACIÓN,1,1,HERIDOS,0,CHOQUE,0,0,Saturday,8,1,2022,8,agosto,,
2022-08-21,A001456337,CARRERA 23 CALLE  19 -  MANCERA,MANCERA,2,2,HERIDOS,0,CHOQUE,0,0,Sunday,8,1,2022,8,agosto,3.9919826,-73.7594884
2022-08-23,A001456839,CARRERA 14 # 16 12  LAS VEGAS,LAS VEGAS,2,3,HERIDOS,0,CHOQUE,0,0,Tuesday,8,0,2022,8,agosto,,
2022-08-27,A001456840,CALLE 11 CARRERA  31A 15  LAS ACACIAS,LAS ACACIAS,1,0,MUERTOS,1,CHOQUE,1,0,Saturday,8,1,2022,8,agosto,4.0900381,-73.6692468
2022-08-12,C-001479165,KILOMETRO 48+400 MTS   -  VÃA GRANADA-VILLAVICENCIO EL CENTRO,VÍA GRANADA-VILLAVICENCIO,2,1,HERIDOS,0,CHOQUE,0,0,Friday,8,0,2022,8,agosto,,
2022-09-05,A001456841,CARRERA 29 DIAGONAL 15 -  VILLA DEL LLANO,VILLA DEL LLANO,2,1,HERIDOS,0,CHOQUE,0,0,Monday,9,0,2022,9,septiembre,,
2022-09-08,A001456842,CALLE 15 CARRERA  15 -  CENTRO,CENTRO,2,2,HERIDOS,0,CHOQUE,0,0,Thursday,9,0,2022,9,septiembre,3.9601604,-73.7585291
2022-09-12,A001456845,KILOMETRO 2+200 MTS   - VAQUEROS -CHICHIMENE,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Monday,9,0,2022,9,septiembre,,
2022-09-11,A001456843,CALLE 11 CARRERA  26 -  DORADO,DORADO,2,2,HERIDOS,0,CHOQUE,0,0,Sunday,9,1,2022,9,septiembre,3.9851539,-73.7681515
2022-09-12,A001456844,DIAGONAL 15 # 29 43  VILLA LUCIA,VILLA LUCIA,2,1,HERIDOS,0,CHOQUE,0,0,Monday,9,0,2022,9,septiembre,,
2022-09-14,A001456846,DIAGONAL 15 CARRERA  21 -  COOPERATIVO,COOPERATIVO,2,2,HERIDOS,0,CHOQUE,0,0,Wednesday,9,0,2022,9,septiembre,3.9876057,-73.7645413
2022-09-14,A001456847,KILOMETRO 52 GRAN/VILLAVICENCIO  -  VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,2,1,HERIDOS,0,CHOQUE,0,0,Wednesday,9,0,2022,9,septiembre,,
2022-09-19,A001456848,CALLE 10A CARRERA  26 -  LAS ACACIAS,LAS ACACIAS,2,1,HERIDOS,0,CHOQUE,0,0,Monday,9,0,2022,9,septiembre,4.0900381,-73.6692468
2022-09-22,A001456849,CARRERA 23 # 25 39  VILLA LUCIA,VILLA LUCIA,2,2,HERIDOS,0,CHOQUE,0,0,Thursday,9,0,2022,9,septiembre,,
2022-09-25,A001456850,DIAGONAL 5 VIA LLANO MAR  -  LLANO MAR,LLANO MAR,1,1,HERIDOS,0,CHOQUE,0,0,Sunday,9,1,2022,9,septiembre,,
2022-06-13,C-001479189,KILOMETRO 47+610 MTS INTER VEREDA EL CENTRO    VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,2,1,MUERTOS,1,CHOQUE,1,0,Monday,6,0,2022,6,junio,,
2022-09-15,C-001479191,KILOMETRO 56+720 MTS    -  VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,1,2,HERIDOS,0,ATROPELLO,0,0,Thursday,9,0,2022,9,septiembre,,
2022-10-01,A001456851,CALLE 18 FRENTE ALA VILLA OLIMPICA  -,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Saturday,10,1,2022,10,octubre,,
2022-10-04,A001456853,CALLE 18 # 20 46  MANCERA,MANCERA,2,1,HERIDOS,0,CHOQUE,0,0,Tuesday,10,0,2022,10,octubre,3.9919826,-73.7594884
2022-10-03,A001456852,CALLE 18 CARRERA 7-52 -  SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,1,1,HERIDOS,0,ATROPELLO,0,0,Monday,10,0,2022,10,octubre,,
2022-10-16,A001456857,CARRERA 14 CALLE 17 -  SAN CRISTOBAL,SAN CRISTOBAL,1,2,MUERTOS,1,ATROPELLO,1,0,Sunday,10,1,2022,10,octubre,4.0049364,-73.8336221
2022-10-12,A001456354,CALLE 12 CARRERA  38 INDEPEN II ETAPA  INDEPENDENCIA,INDEPENDENCIA,2,1,HERIDOS,0,CHOQUE,0,0,Wednesday,10,0,2022,10,octubre,3.985851,-73.7787589
2022-10-16,A001456856,CARRERA 31 CALLE  16C -  SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Sunday,10,1,2022,10,octubre,,
2022-10-14,A001456855,CALLE 12 CARRERA 25 -  DORADO,DORADO,2,2,HERIDOS,0,CHOQUE,0,0,Friday,10,0,2022,10,octubre,3.9851539,-73.7681515
2022-10-19,A001456858,CARRERA 41 AVENIDA 23 PLAZA CENTENARIA  SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,1,1,MUERTOS,1,OTRO,1,0,Wednesday,10,0,2022,10,octubre,,
2022-10-21,A001456859,CALLE 15 CARRERA  15-48 -  CENTRO,CENTRO,2,1,HERIDOS,0,CHOQUE,0,0,Friday,10,0,2022,10,octubre,3.9601604,-73.7585291
2022-10-25,A001456860,AVENIDA 23 CALLE 29B -  ASOCIACIÃ“N DE AMIGOS,ASOCIACIÓN DE AMIGOS,2,1,HERIDOS,0,CHOQUE,0,0,Tuesday,10,0,2022,10,octubre,,
2022-10-27,A001456861,CARRERA  19 CALLE 18 FRENTE ALA VILLA OLIMPICA,SIN INFORMACIÓN,1,1,HERIDOS,0,ATROPELLO,0,0,Thursday,10,0,2022,10,octubre,,
2022-10-09,C-001479207,KILOMETRO 44+500 MTS   -  VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,2,2,HERIDOS,0,CHOQUE,0,0,Sunday,10,1,2022,10,octubre,,
2022-10-09,C- 001479206,KILOMETRO 44+350 MTS   OROTOY  VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,2,1,HERIDOS,0,CHOQUE,0,0,Sunday,10,1,2022,10,octubre,,
2022-10-16,C - 001482371,KILOMETRO 47+400 MTS   VEREDA CENTRO  VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,2,2,HERIDOS,0,CHOQUE,0,0,Sunday,10,1,2022,10,octubre,,
2022-11-07,A001456863,CALLE 11 # 33-12  -  SAMAN,SAMAN,2,2,MUERTOS,1,CHOQUE,1,0,Monday,11,0,2022,11,noviembre,,
2022-11-01,A001456862,KILOMETRO 1+500 MTS   ACACIAS CHICHIMENE   ESMERALDA,SIN INFORMACIÓN,1,3,HERIDOS,0,CHOQUE,0,0,Tuesday,11,0,2022,11,noviembre,,
2022-11-08,A001456864,CALLE 14 CARRERA 12 -  JUAN MELLAO,JUAN MELLAO,2,2,HERIDOS,0,CHOQUE,0,0,Tuesday,11,0,2022,11,noviembre,,
2022-11-09,A001456865,CALLE 13 CARRERA  27 -  SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Wednesday,11,0,2022,11,noviembre,,
2022-11-15,A001456866,CARRERA 22 CALLE  18 -  MANCERA,MANCERA,2,1,HERIDOS,0,CHOQUE,0,0,Tuesday,11,0,2022,11,noviembre,3.9919826,-73.7594884
2022-11-17,A001456867,CARRERA 36 CALLE  11 -  INDEPENDENCIA,INDEPENDENCIA,2,1,HERIDOS,0,CHOQUE,0,0,Thursday,11,0,2022,11,noviembre,3.985851,-73.7787589
2022-11-19,A001456868,AVENIDA 23 # 21B-30B -  GUARATARA II,GUARATARA II,2,1,HERIDOS,0,CHOQUE,0,0,Saturday,11,1,2022,11,noviembre,,
2022-11-19,A001456869,CARRERA 31 CALLES 16C 16D  BACHUE,BACHUE,1,1,HERIDOS,0,ATROPELLO,0,0,Saturday,11,1,2022,11,noviembre,,
2022-11-23,A001456871,CALLE 16 CARRERA  29 B/BOSQUE  EL BOSQUE,EL BOSQUE,2,1,HERIDOS,0,CHOQUE,0,0,Wednesday,11,0,2022,11,noviembre,,
2022-11-22,A001456870,CARRERA 39 CALLE 11 -  INDEPENDENCIA,INDEPENDENCIA,2,1,HERIDOS,0,CHOQUE,0,0,Tuesday,11,0,2022,11,noviembre,3.985851,-73.7787589
2022-11-24,A001456872,CALLE 14 # 25 - 44  -  SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Thursday,11,0,2022,11,noviembre,,
2022-11-26,A001456873,CALLE 18 CARRERA 48 -  SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Saturday,11,1,2022,11,noviembre,,
2022-11-26,A001456874,DIAGONAL 15 # 30-15 VILLA DEL SOL,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Saturday,11,1,2022,11,noviembre,,
2022-11-30,A001456875,CARRERA 18 # 13-85 -  CENTRO,CENTRO,1,1,HERIDOS,0,ATROPELLO,0,0,Wednesday,11,0,2022,11,noviembre,3.9601604,-73.7585291
2022-11-25,C-001482395,KILOMETRO 45+000 MTS   -  VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,2,1,HERIDOS,0,CHOQUE,0,0,Friday,11,0,2022,11,noviembre,,
2022-12-02,A001456876,CARRERA 31 CALLE  16F -  SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Friday,12,0,2022,12,diciembre,,
2022-12-05,A001456877,AVENIDA 23 CALLE  18 -  SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,1,2,HERIDOS,0,ATROPELLO,0,0,Monday,12,0,2022,12,diciembre,,
2022-12-10,A001456878,CALLE 18 CRA 19 -  MANCERA,MANCERA,2,1,HERIDOS,0,CHOQUE,0,0,Saturday,12,1,2022,12,diciembre,3.9919826,-73.7594884
2022-12-11,A001456879,CALLE 11 CARRERA  35A -  INDEPENDENCIA,INDEPENDENCIA,2,2,HERIDOS,0,CHOQUE,0,0,Sunday,12,1,2022,12,diciembre,3.985851,-73.7787589
2022-12-18,A001456881,CALLE 14 CARRERA  23 -  SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Sunday,12,1,2022,12,diciembre,,
2022-12-17,A001456880,CALLE 18 CARRERA  14 -  SAN CRISTOBAL,SAN CRISTOBAL,2,1,HERIDOS,0,CHOQUE,0,0,Saturday,12,1,2022,12,diciembre,4.0049364,-73.8336221
2022-12-29,A001456883,CALLE 11 CARRERA  24 -  DORADO,DORADO,2,1,HERIDOS,0,CHOQUE,0,0,Thursday,12,0,2022,12,diciembre,3.9851539,-73.7681515
2022-12-28,A001456882,CARRERA 31 N  14-110 VILLA DEL SOL,SIN INFORMACIÓN,1,1,HERIDOS,0,CHOQUE,0,0,Wednesday,12,0,2022,12,diciembre,,
2022-12-27,C-001482414,KILOMETRO 46+650 MTS   -  VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,2,1,HERIDOS,0,CHOQUE,0,0,Tuesday,12,0,2022,12,diciembre,,
